label,text
1,gunman kill parliament attack name michael zehaf bibeau canadian born 1982 american medium report claim
1,break nhl postpones tonight senator leaf game ottawa
1,news conference shooting expect begin momentarily watch live @
1,report man apprehend parliament hill many 30 shot fire soldier shot war memorial
1,canadian medium gunman shot soldier war memorial
1,rest peace corporal nathan cirillo
1,hamilton argyll soldier nathan cirillo right picture dy ottawa attack
1,canadian soldier shot war memorial ottawa die accord two member parliament live blog
1,one person shot outside centre block second wound inside building parliament hill shoot
1,medium account post picture claim michael zehaf bibeau dead suspect
1,break canada police investigate michael zehaf bibeau possible suspect ottawa shoot source familiar matter
1,soldier shot national war memorial die ctv confirm
1,saw long gun heard one shot eye witness canadian parliament
1,canada investigate michael zehaf bibeau possible suspect ottawa shoot source
1,one shoot victim succumbed injury member canadian force thought prayer love one
1,cpl nathan soldier shot dead today rip sir thank service
1,break least 20 shot fire canadian parliament ottawa accord witness
1,sergeant arm kevin vickers hail hero shoot canadian parliament gunman
1,soldier shot gunman outside canada parliament dy minister say police search multiple suspect
1,canada soldier shot near parliament die official say
1,soldier shot national war memorial ottawa
1,police investigate three shoot incident ottawa parliament shopping mall war memorial
1,soldier shot canadian capital ottawa gunman believe enter parliament
1,break soldier shot canadian parliament authority say
1,saw one soldier lay ground witness depict chaos
1,credible source tell may many five active shooter
1,true patriot love memory cpl nathan cirillo hamilton ontario
1,ottawa police confirm ctv news least three separate shooting
1,cbs report ottawa shoot suspect born quebec michael joseph hall recent convert islam
1,everyone take moment honour cpl nathan cirillo fine solider kill ottawa today
1,heart ache family canadian soldier murder morning ottawa rip
1,break canadian official identifies dead ottawa gunman michael zehaf bibeau
1,news shot fire parliament hill follow develop story
1,confirms name soldier kill nathan cirillo
1,something profoundly sinister shoot parliament hill sacred space use word weapon
1,rt soldier kill war memorial identify cpl nathan cirillo
1,ctv report soldier shot war memorial still alive
1,ap video gunman shoot canadian soldier stand guard national war memorial ottawa
1,update lockdown rideau centre ottawa lift
1,police say 3 shoot scene parliament war memorial rideau centre happen close together police say
1,develop mp tweet gunman shot dead cbc confirm condition soldier also unknown
1,shot fire outside canadian parliament ottawa soldier wound local medium report
1,watch live manhunt canadian parliament shoot suspect via
1,multiple source tell michael zehaf bibeau likely shooter
1,lockdown parliament library main branch u downtown school ottawa police hq cbc hq rideau centre courthouse
1,lock centre block parliament hill least one shooter burst open fire
1,break news one soldier die ottawa shoot suspect still large
1,story soldier shot ottawa war memorial
1,ottawa police confirm 3 separate shoot incident today 1 parliament hill 1 war memorial 1 near area mall
1,break peter mansbridge reporting one suspect shot dead inside parliament hill
1,kevin vickers sergeant arm reportedly kill shooter inside parliament building
1,r told still safe outside downtown shooter loose university ottawa shut
1,police confirm still seek 1 suspect shooting parliament hill war memorial nearby mall
1,ottawa police correct info shoot rideau shopping centre everything point one gunman two location
1,break terrible news day far soldier die injury
1,extend video numerous gunshot heard inside centre block parliament hill
1,thought prayer family cpl nathan frank cirillo kill today ottawa rip pls rt
1,canada minister employment jason kenney say soldier shot ottawa die
1,ottawa hospital confirms receive 3 patient 2 stable condition live blog
1,reporting second shoot behind peace tower parliament hill shooter loose
1,canadian prime minister stephen harper due make statement shortly report say
1,reuters one gunman shot dead inside canadian parliament building
1,photo cpl nathan cirillo kill today
1,shoot someone already bad enough shoot soldier guard war memorial disgust
1,recap gunman shot dead inside parliament building police believe may others loose cdn soldier shot earlier war memorial
1,3rd shoot incident report rideau centre mall
1,break ctv news report solider wound shoot national war memorial die
1,ottawa police station close university ottawa lockdown campus close
1,rip canadian soldier kill today thought prayer family friend
1,heartbreaking photo show fall soldier nathan cirillo moment shoot
1,corporal nathan cirillo shot dead war memorial today 24 reservist member argyll sutherland highlander
1,conservative caucus told canadian soldier shot war memorial die soldier name reservist base
1,stay u live coverage active shoot canadian parliament
1,canadian soldier shot country national war memorial near parliament
1,canada parliament building lock shoot least one guard injured photo ap
1,update police several shoot incident investigate downtown ottawa
1,several mp tweet lone gunman shot dead centre block mp reportedly safe
1,bridge close active search still underway 11 37est
1,develop shoot suspect large inside canadian parliament report
1,break news u agency advise shooter believe convert confirms
1,update ottawa cdn soldier dy shoot parliamentary guard wound parliament hill still lockdown
1,rip cpl nathan cirillo argyll sutherland highlander
1,ottawa police confirm multiple suspect shoot say possibly 3 shooter
1,michael zehaf bibeau wear gamergate shirt ottawa shoot people spread freak sick
1,stand easy brother soldier kill ottawa identify cpl nathan frank cirillo
1,scene outside canada parliament soldier shot gunman national war memorial
1,incident occur national war memorial near rideau centre parliament hill live blog
1,break hospital say receive 3 victim ottawa shooting 2 stable condition
1,police say two shoot incident ottawa one war memorial parliament hill
1,ottawa hospital say three patient involve today incident discharge
1,canada parliament shoot active shooter 3 separate shoot site 3 injd multiple gunman 1 soldier dead
1,ottawa police service numerous gunman canada war memorial shoot one person shot
1,police confirm shoot war memorial report say victim may soldier
1,mp credit sergeant arm save life parliament hill shooting
1,nhl decide postpone tonight game ottawa right decision decision
1,ottawa hospital say receive 3 patient shooting 2 stable give update soldier statement
1,soldier shot dead ottawa attack identify hamilton ontario base reservist cpl nathan cirillo
